Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open,IsHydrate,Instantaneous_t-1,Instantaneous_t-2,Valve_t-1,Valve_t-2,Confidence_Score
2024-10-30 07:32:00,1837.92,1800.0,42.74531,0,1851.7875,1846.6875,46.14608224899598,46.14608224899598,0.5
2024-10-30 07:36:00,1835.397,1800.0,46.14608224899598,1,1837.92,1851.7875,42.74531,46.14608224899598,0.5
2024-10-30 07:38:00,1768.491,1800.0,42.08155,0,1835.397,1837.92,46.14608224899598,42.74531,0.5
2024-10-30 07:40:00,1758.8685,1800.0,42.77792,1,1768.491,1835.397,42.08155,46.14608224899598,0.5
2024-10-30 07:44:00,1752.9030000000002,1800.0,46.14608224899598,1,1758.8685,1768.491,42.77792,42.08155,0.5
2024-10-30 07:48:00,1731.0749999999998,1800.0,44.24355,0,1752.9030000000002,1758.8685,46.14608224899598,42.77792,0.5
2024-10-30 07:50:00,1797.558,1800.0,48.44672,0,1731.0749999999998,1752.9030000000002,44.24355,46.14608224899598,0.5
2024-10-30 07:54:00,1818.8955,1800.0,46.14608224899598,0,1797.558,1731.0749999999998,48.44672,44.24355,0.5
2024-10-30 07:56:00,1815.3675,1800.0,46.14608224899598,1,1818.8955,1797.558,46.14608224899598,48.44672,0.5
2024-10-30 07:58:00,1814.337,1800.0,48.44672,1,1815.3675,1818.8955,46.14608224899598,46.14608224899598,0.5
2024-10-30 08:02:00,1816.638,1800.0,48.44672,0,1814.337,1815.3675,48.44672,46.14608224899598,0.5
2024-10-30 08:06:00,1825.578,1800.0,46.14608224899598,0,1816.638,1814.337,48.44672,48.44672,0.5
2024-10-30 08:08:00,1802.346,1800.0,46.14608224899598,1,1825.578,1816.638,46.14608224899598,48.44672,0.5
2024-10-30 08:12:00,1805.289,1800.0,46.14608224899598,0,1802.346,1825.578,46.14608224899598,46.14608224899598,0.5
2024-10-30 08:14:00,1813.6245,1800.0,46.14608224899598,0,1805.289,1802.346,46.14608224899598,46.14608224899598,0.5
2024-10-30 08:16:00,1823.634,1800.0,46.14608224899598,0,1813.6245,1805.289,46.14608224899598,46.14608224899598,0.5
2024-10-30 08:20:00,1812.2595,1800.0,46.14608224899598,1,1823.634,1813.6245,46.14608224899598,46.14608224899598,0.5
2024-10-30 08:22:00,1820.7,1800.0,46.14608224899598,0,1812.2595,1823.634,46.14608224899598,46.14608224899598,0.5
2024-10-30 08:26:00,1810.869,1800.0,46.14608224899598,1,1820.7,1812.2595,46.14608224899598,46.14608224899598,0.5
2024-10-30 08:28:00,1808.3685,1800.0,46.14608224899598,1,1810.869,1820.7,46.14608224899598,46.14608224899598,0.5
2024-10-30 08:30:00,1821.2325,1800.0,46.14608224899598,0,1808.3685,1810.869,46.14608224899598,46.14608224899598,0.5
2024-10-30 08:36:00,1796.3505,1800.0,46.14608224899598,1,1821.2325,1808.3685,46.14608224899598,46.14608224899598,0.5
2024-10-30 08:38:00,1821.2985,1800.0,46.14608224899598,0,1796.3505,1821.2325,46.14608224899598,46.14608224899598,0.5
2024-10-30 08:40:00,1828.995,1800.0,46.14608224899598,0,1821.2985,1796.3505,46.14608224899598,46.14608224899598,0.5
2024-10-30 08:44:00,1815.648,1800.0,46.14608224899598,1,1828.995,1821.2985,46.14608224899598,46.14608224899598,0.5
2024-10-30 08:46:00,1820.6445,1800.0,46.14608224899598,0,1815.648,1828.995,46.14608224899598,46.14608224899598,0.5
2024-10-30 08:48:00,1818.4095,1800.0,46.14608224899598,1,1820.6445,1815.648,46.14608224899598,46.14608224899598,0.5
2024-10-30 08:50:00,1813.3485,1800.0,46.14608224899598,1,1818.4095,1820.6445,46.14608224899598,46.14608224899598,0.5
2024-10-30 08:52:00,1825.4085,1800.0,46.14608224899598,0,1813.3485,1818.4095,46.14608224899598,46.14608224899598,0.5
