Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open,IsHydrate,Instantaneous_t-1,Instantaneous_t-2,Valve_t-1,Valve_t-2,Confidence_Score
2024-10-31 00:30:00,380.72775,375.0,26.70198,0,402.52365,391.4352,34.805500350318475,27.17612,0.5
2024-10-31 00:46:00,382.73955,375.0,34.805500350318475,0,380.72775,402.52365,26.70198,34.805500350318475,0.5
2024-10-31 01:00:00,384.86595,375.0,26.70198,0,382.73955,380.72775,34.805500350318475,26.70198,0.5
2024-10-31 01:14:00,384.27975,375.0,34.805500350318475,1,384.86595,382.73955,26.70198,34.805500350318475,0.5
2024-10-31 01:28:00,383.2236,375.0,34.805500350318475,1,384.27975,384.86595,34.805500350318475,26.70198,0.5
2024-10-31 01:44:00,378.5196,375.0,34.805500350318475,1,383.2236,384.27975,34.805500350318475,34.805500350318475,0.5
2024-10-31 02:00:00,374.74245,375.0,26.70198,0,378.5196,383.2236,34.805500350318475,34.805500350318475,0.5
2024-10-31 02:14:00,370.43145,375.0,34.805500350318475,1,374.74245,378.5196,26.70198,34.805500350318475,0.5
2024-10-31 02:30:00,364.6467,375.0,34.805500350318475,1,370.43145,374.74245,34.805500350318475,26.70198,0.5
2024-10-31 02:46:00,356.7471,375.0,34.805500350318475,1,364.6467,370.43145,34.805500350318475,34.805500350318475,0.5
2024-10-31 02:58:00,348.91725,375.0,26.77205,0,356.7471,364.6467,34.805500350318475,34.805500350318475,0.5
2024-10-31 03:14:00,351.435,375.0,31.71132,0,348.91725,356.7471,26.77205,34.805500350318475,0.5
2024-10-31 03:28:00,367.9839,375.0,31.93819,0,351.435,348.91725,31.71132,26.77205,0.5
2024-10-31 03:44:00,360.4317,375.0,34.805500350318475,1,367.9839,351.435,31.93819,31.71132,0.5
2024-10-31 04:00:00,353.01495,375.0,31.93819,0,360.4317,367.9839,34.805500350318475,31.93819,0.5
2024-10-31 04:14:00,347.2278,375.0,32.27454,1,353.01495,360.4317,31.93819,34.805500350318475,0.5
2024-10-31 04:30:00,387.82695,375.0,32.52163,0,347.2278,353.01495,32.27454,31.93819,0.5
2024-10-31 04:46:00,391.9182,375.0,34.805500350318475,0,387.82695,347.2278,32.52163,32.27454,0.5
2024-10-31 04:58:00,391.35405,375.0,32.52163,0,391.9182,387.82695,34.805500350318475,32.52163,0.5
2024-10-31 05:14:00,385.34715,375.0,27.57308,0,391.35405,391.9182,32.52163,34.805500350318475,0.5
2024-10-31 05:30:00,369.4662,375.0,34.805500350318475,1,385.34715,391.35405,27.57308,32.52163,0.5
2024-10-31 05:44:00,364.9056,375.0,34.805500350318475,1,369.4662,385.34715,34.805500350318475,27.57308,0.5
2024-10-31 06:00:00,376.30095,375.0,27.57308,0,364.9056,369.4662,34.805500350318475,34.805500350318475,0.5
2024-10-31 06:14:00,403.18215,375.0,34.805500350318475,0,376.30095,364.9056,27.57308,34.805500350318475,0.5
2024-10-31 06:30:00,372.96255,375.0,27.15914,0,403.18215,376.30095,34.805500350318475,27.57308,0.5
2024-10-31 06:44:00,381.4254,375.0,34.805500350318475,0,372.96255,403.18215,27.15914,34.805500350318475,0.5
2024-10-31 06:58:00,395.61885,375.0,27.15914,0,381.4254,372.96255,34.805500350318475,27.15914,0.5
2024-10-31 07:14:00,403.7988,375.0,26.95109,0,395.61885,381.4254,27.15914,34.805500350318475,0.5
2024-10-31 07:30:00,380.157,375.0,26.74255,0,403.7988,395.61885,26.95109,27.15914,0.5
2024-10-31 07:44:00,383.89305,375.0,34.805500350318475,0,380.157,403.7988,26.74255,26.95109,0.5
2024-10-31 08:00:00,383.85165,375.0,26.74255,0,383.89305,380.157,34.805500350318475,26.74255,0.5
2024-10-31 08:16:00,382.32105,375.0,34.805500350318475,1,383.85165,383.89305,26.74255,34.805500350318475,0.5
2024-10-31 08:30:00,379.84755,375.0,34.805500350318475,1,382.32105,383.85165,34.805500350318475,26.74255,0.5
2024-10-31 08:44:00,375.29715,375.0,34.805500350318475,1,379.84755,382.32105,34.805500350318475,34.805500350318475,0.5
2024-10-31 08:58:00,371.1993,375.0,26.74255,0,375.29715,379.84755,34.805500350318475,34.805500350318475,0.5
2024-10-31 09:14:00,362.8299,375.0,34.805500350318475,1,371.1993,375.29715,26.74255,34.805500350318475,0.5
2024-10-31 09:30:00,357.57825,375.0,34.805500350318475,1,362.8299,371.1993,34.805500350318475,26.74255,0.5
2024-10-31 09:44:00,347.8146,375.0,26.87227,0,357.57825,362.8299,34.805500350318475,34.805500350318475,0.5
2024-10-31 10:00:00,350.36805,375.0,31.51879,0,347.8146,357.57825,26.87227,34.805500350318475,0.5
2024-10-31 10:16:00,366.1869,375.0,31.93419,0,350.36805,347.8146,31.51879,26.87227,0.5
2024-10-31 10:28:00,356.53905,375.0,34.805500350318475,1,366.1869,350.36805,31.93419,31.51879,0.5
2024-10-31 10:44:00,346.10175,375.0,32.21342,0,356.53905,366.1869,34.805500350318475,31.93419,0.5
2024-10-31 10:58:00,381.33885,375.0,32.59013,0,346.10175,356.53905,32.21342,34.805500350318475,0.5
2024-10-31 11:14:00,388.8678,375.0,34.805500350318475,0,381.33885,346.10175,32.59013,32.21342,0.5
2024-10-31 11:30:00,390.71445,375.0,34.805500350318475,0,388.8678,381.33885,34.805500350318475,32.59013,0.5
2024-10-31 11:44:00,390.4104,375.0,34.805500350318475,1,390.71445,388.8678,34.805500350318475,34.805500350318475,0.5
2024-10-31 12:00:00,392.3283,375.0,32.59013,0,390.4104,390.71445,34.805500350318475,34.805500350318475,0.5
2024-10-31 12:16:00,375.55305,375.0,34.805500350318475,1,392.3283,390.4104,32.59013,34.805500350318475,0.5
2024-10-31 12:28:00,378.5421,375.0,34.805500350318475,0,375.55305,392.3283,34.805500350318475,32.59013,0.5
2024-10-31 12:44:00,391.3623,375.0,34.805500350318475,0,378.5421,375.55305,34.805500350318475,34.805500350318475,0.5
2024-10-31 13:00:00,387.04995,375.0,27.59917,0,391.3623,378.5421,34.805500350318475,34.805500350318475,0.5
2024-10-31 13:14:00,392.16345,375.0,34.805500350318475,0,387.04995,391.3623,27.59917,34.805500350318475,0.5
2024-10-31 13:30:00,373.4718,375.0,27.13345,0,392.16345,387.04995,34.805500350318475,27.59917,0.5
2024-10-31 13:44:00,382.32855,375.0,34.805500350318475,0,373.4718,392.16345,27.13345,34.805500350318475,0.5
2024-10-31 14:00:00,388.60875,375.0,27.13345,0,382.32855,373.4718,34.805500350318475,27.13345,0.5
2024-10-31 14:14:00,394.0902,375.0,34.805500350318475,0,388.60875,382.32855,27.13345,34.805500350318475,0.5
2024-10-31 14:28:00,397.1235,375.0,34.805500350318475,0,394.0902,388.60875,34.805500350318475,27.13345,0.5
2024-10-31 14:44:00,391.8903,375.0,34.805500350318475,1,397.1235,394.0902,34.805500350318475,34.805500350318475,0.5
