Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open,IsHydrate
2024-10-01 00:00:00,1319.28145,1350,32.0715422,0
2024-10-01 00:05:00,1317.91755,1350,28.3119,0
2024-10-01 00:10:00,1316.61693,1350,32.0715422,1
2024-10-01 00:15:00,1316.576925,1350,32.0715422,1
2024-10-01 00:20:00,1314.89205,1350,32.0715422,1
2024-10-01 00:25:00,1319.559975,1350,32.0715422,0
2024-10-01 00:30:00,1314.77245,1350,32.0715422,1
2024-10-01 00:35:00,1316.86062,1350,32.0715422,0
2024-10-01 00:40:00,1318.713875,1350,32.0715422,0
2024-10-01 00:45:00,1323.638288,1350,32.0715422,0
2024-10-01 00:50:00,1328.367525,1350,32.0715422,0
2024-10-01 00:55:00,1328.0085,1350,32.0715422,1
2024-10-01 01:00:00,1330.7658,1350,28.3119,0
2024-10-01 01:05:00,1330.608,1350,32.0715422,1
2024-10-01 01:10:00,1326.911138,1350,32.0715422,1
2024-10-01 01:15:00,1324.926625,1350,32.0715422,1
2024-10-01 01:20:00,1328.1901,1350,32.0715422,0
2024-10-01 01:25:00,1330.04655,1350,32.0715422,0
2024-10-01 01:30:00,1328.691,1350,32.0715422,1
2024-10-01 01:35:00,1332.10445,1350,32.0715422,0
2024-10-01 01:40:00,1331.89985,1350,32.0715422,1
2024-10-01 01:45:00,1334.929275,1350,32.0715422,0
2024-10-01 01:50:00,1335.214225,1350,32.0715422,0
2024-10-01 01:55:00,1329.80334,1350,32.0715422,1
2024-10-01 02:00:00,1328.9226,1350,32.0715422,1
2024-10-01 02:05:00,1331.0526,1350,28.3119,0
2024-10-01 02:10:00,1330.557225,1350,32.0715422,1
2024-10-01 02:15:00,1331.794725,1350,32.0715422,0
2024-10-01 02:20:00,1331.1055,1350,32.0715422,1
2024-10-01 02:25:00,1329.23952,1350,32.0715422,1
2024-10-01 02:30:00,1333.270688,1350,32.0715422,0
2024-10-01 02:35:00,1331.470613,1350,32.0715422,1
2024-10-01 02:40:00,1332.443675,1350,32.0715422,0
2024-10-01 02:45:00,1335.16371,1350,32.0715422,0
2024-10-01 02:50:00,1332.81255,1350,32.0715422,1
2024-10-01 02:55:00,1338.9818,1350,32.0715422,0
2024-10-01 03:00:00,1340.549,1350,28.3119,0
2024-10-01 03:05:00,1346.0176,1350,32.0715422,0
2024-10-01 03:10:00,1348.282875,1350,32.0715422,0
2024-10-01 03:15:00,1347.09495,1350,32.0715422,1
2024-10-01 03:20:00,1345.1877,1350,32.0715422,1
2024-10-01 03:25:00,1345.353113,1350,32.0715422,0
2024-10-01 03:30:00,1347.8008,1350,32.0715422,0
2024-10-01 03:35:00,1352.360025,1350,32.0715422,0
2024-10-01 03:40:00,1354.502025,1350,32.0715422,0
2024-10-01 03:45:00,1358.17005,1350,32.0715422,0
2024-10-01 03:50:00,1356.54045,1350,32.0715422,1
2024-10-01 03:55:00,1355.10447,1350,32.0715422,1
2024-10-01 04:00:00,1358.3389,1350,28.3119,0
2024-10-01 04:05:00,1358.13438,1350,28.3119,1
2024-10-01 04:10:00,1356.00675,1350,32.0715422,1
2024-10-01 04:15:00,1353.566325,1350,32.0715422,1
2024-10-01 04:20:00,1360.0245,1350,32.0715422,0
2024-10-01 04:25:00,1357.90221,1350,32.0715422,1
2024-10-01 04:30:00,1361.32005,1350,32.0715422,0
2024-10-01 04:35:00,1366.2479,1350,32.0715422,0
2024-10-01 04:40:00,1362.695164,1350,32.0715422,1
2024-10-01 04:45:00,1365.1869,1350,32.0715422,0
2024-10-01 04:50:00,1364.879175,1350,32.0715422,1
2024-10-01 04:55:00,1364.6199,1350,28.3119,0
2024-10-01 05:00:00,1367.8534,1350,32.0715422,0
2024-10-01 05:05:00,1366.9494,1350,28.3119,0
2024-10-01 05:10:00,1371.4415,1350,32.0715422,0
2024-10-01 05:15:00,1372.2953,1350,32.0715422,0
2024-10-01 05:20:00,1377.738,1350,32.0715422,0
2024-10-01 05:25:00,1375.145625,1350,32.0715422,1
2024-10-01 05:30:00,1374.5733,1350,32.0715422,1
2024-10-01 05:35:00,1376.19969,1350,32.0715422,0
2024-10-01 05:40:00,1375.17381,1350,32.0715422,1
2024-10-01 05:45:00,1377.508125,1350,32.0715422,0
2024-10-01 05:50:00,1376.98755,1350,32.0715422,1
2024-10-01 05:55:00,1373.580525,1350,32.0715422,1
2024-10-01 06:00:00,1370.545125,1350,28.3119,0
2024-10-01 06:05:00,1372.10295,1350,32.0715422,0
2024-10-01 06:10:00,1372.59975,1350,32.0715422,0
2024-10-01 06:15:00,1372.66815,1350,32.0715422,0
2024-10-01 06:20:00,1369.795,1350,32.0715422,1
2024-10-01 06:25:00,1374.48935,1350,32.0715422,0
2024-10-01 06:30:00,1373.7081,1350,32.0715422,1
2024-10-01 06:35:00,1371.5136,1350,32.0715422,1
2024-10-01 06:40:00,1374.3092,1350,32.0715422,0
2024-10-01 06:45:00,1373.8156,1350,32.0715422,1
2024-10-01 06:50:00,1370.4528,1350,32.0715422,1
2024-10-01 06:55:00,1371.23375,1350,32.0715422,0
2024-10-01 07:00:00,1361.27425,1350,27.62325,0
2024-10-01 07:05:00,1382.12405,1350,32.0715422,0
2024-10-01 07:10:00,1371.8798,1350,32.0715422,1
2024-10-01 07:15:00,1374.36945,1350,32.0715422,0
2024-10-01 07:20:00,1360.063275,1350,32.0715422,1
2024-10-01 07:25:00,1369.60585,1350,32.0715422,0
2024-10-01 07:30:00,1368.442575,1350,32.0715422,1
2024-10-01 07:35:00,1361.53565,1350,32.0715422,1
2024-10-01 07:40:00,1368.8237,1350,32.0715422,0
2024-10-01 07:45:00,1361.261475,1350,32.0715422,1
2024-10-01 07:50:00,1368.703875,1350,32.0715422,0
2024-10-01 07:55:00,1368.295275,1350,26.9346,0
2024-10-01 08:00:00,1359.5577,1350,26.9346,1
2024-10-01 08:05:00,1374.1266,1350,32.0715422,0
2024-10-01 08:10:00,1367.0357,1350,32.0715422,1
2024-10-01 08:15:00,1372.0788,1350,32.0715422,0
2024-10-01 08:20:00,1364.46255,1350,32.0715422,1
2024-10-01 08:25:00,1368.215025,1350,32.0715422,0
2024-10-01 08:30:00,1362.849413,1350,32.0715422,1
2024-10-01 08:35:00,1363.6062,1350,32.0715422,0
2024-10-01 08:40:00,1366.035825,1350,32.0715422,0
2024-10-01 08:45:00,1371.711,1350,32.0715422,0
2024-10-01 08:50:00,1358.4872,1350,32.0715422,1
2024-10-01 08:55:00,1359.60945,1350,32.0715422,0
2024-10-01 09:00:00,1363.847213,1350,26.9346,0
2024-10-01 09:05:00,1363.3416,1350,32.0715422,1
2024-10-01 09:10:00,1359.275138,1350,32.0715422,1
2024-10-01 09:15:00,1358.98885,1350,32.0715422,1
2024-10-01 09:20:00,1361.736375,1350,32.0715422,0
2024-10-01 09:25:00,1362.646425,1350,32.0715422,0
2024-10-01 09:30:00,1359.81115,1350,32.0715422,1
2024-10-01 09:35:00,1358.632238,1350,32.0715422,1
2024-10-01 09:40:00,1356.4677,1350,32.0715422,1
2024-10-01 09:45:00,1350.4368,1350,32.0715422,1
2024-10-01 09:50:00,1350.695925,1350,32.0715422,0
2024-10-01 09:55:00,1351.21745,1350,32.0715422,0
2024-10-01 10:00:00,1352.763675,1350,26.9346,0
2024-10-01 10:05:00,1353.48045,1350,26.9346,0
2024-10-01 10:10:00,1353.439275,1350,32.0715422,1
2024-10-01 10:15:00,1348.6699,1350,32.0715422,1
2024-10-01 10:20:00,1346.33575,1350,32.0715422,1
2024-10-01 10:25:00,1345.4175,1350,32.0715422,1
2024-10-01 10:30:00,1349.374088,1350,32.0715422,0
2024-10-01 10:35:00,1346.60685,1350,32.0715422,1
2024-10-01 10:40:00,1345.040325,1350,32.0715422,1
2024-10-01 10:45:00,1344.726225,1350,32.0715422,1
2024-10-01 10:50:00,1348.892663,1350,32.0715422,0
2024-10-01 10:55:00,1346.09795,1350,26.9346,0
2024-10-01 11:00:00,1345.271175,1350,32.0715422,1
2024-10-01 11:05:00,1343.70645,1350,26.9346,0
2024-10-01 11:10:00,1341.7326,1350,32.0715422,1
2024-10-01 11:15:00,1343.446538,1350,32.0715422,0
2024-10-01 11:20:00,1341.4062,1350,32.0715422,1
2024-10-01 11:25:00,1335.560625,1350,32.0715422,1
2024-10-01 11:30:00,1329.992925,1350,32.0715422,1
2024-10-01 11:35:00,1333.3424,1350,32.0715422,0
2024-10-01 11:40:00,1333.7203,1350,32.0715422,0
2024-10-01 11:45:00,1315.946325,1350,34.07941,1
2024-10-01 11:50:00,1331.2911,1350,34.67207,0
2024-10-01 11:55:00,1328.6619,1350,35.900435,1
2024-10-01 12:00:00,1318.4732,1350,36.72320667,1
2024-10-01 12:05:00,1366.25655,1350,32.0715422,0
2024-10-01 12:10:00,1364.231063,1350,30.67063,0
2024-10-01 12:15:00,1327.311263,1350,32.0715422,1
2024-10-01 12:20:00,1384.51825,1350,29.962845,0
2024-10-01 12:25:00,1361.93043,1350,28.827954,0
2024-10-01 12:30:00,1352.0139,1350,27.70413,0
2024-10-01 12:35:00,1378.5756,1350,32.0715422,0
2024-10-01 12:40:00,1388.675925,1350,27.393225,0
2024-10-01 12:45:00,1355.058279,1350,27.2908,0
2024-10-01 12:50:00,1360.11135,1350,32.0715422,0
2024-10-01 12:55:00,1358.015625,1350,32.0715422,1
2024-10-01 13:00:00,1360.556663,1350,27.2908,0
2024-10-01 13:05:00,1357.81625,1350,27.2908,1
2024-10-01 13:10:00,1357.2582,1350,32.0715422,1
