Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open,IsHydrate
2024-10-24 00:02:00,1194.800625,1200.0,36.861895,0
2024-10-24 00:04:00,1199.5653,1200.0,37.90242,0
2024-10-24 00:06:00,1199.1643344259724,1200.0,37.57618198681435,0
2024-10-24 00:08:00,1193.5205999999998,1200.0,39.70821,0
2024-10-24 00:10:00,1204.11075,1200.0,38.29466,0
2024-10-24 00:12:00,1201.11375,1200.0,37.43541,0
2024-10-24 00:16:00,1196.1282,1200.0,37.63421,0
2024-10-24 00:18:00,1209.1386,1200.0,38.900965,0
2024-10-24 00:20:00,1166.25975,1200.0,36.53151,0
2024-10-24 00:22:00,1227.93885,1200.0,38.05413,0
2024-10-24 00:24:00,1173.02475,1200.0,36.01077,0
2024-10-24 00:26:00,1200.3819,1200.0,40.13501,0
2024-10-24 00:28:00,1204.4209500000002,1200.0,39.71023,0
2024-10-24 00:30:00,1208.4132,1200.0,38.40463,0
2024-10-24 00:32:00,1208.9187,1200.0,36.65652,0
2024-10-24 00:34:00,1205.46405,1200.0,35.59479,0
2024-10-24 00:36:00,1194.9285,1200.0,35.555865,0
2024-10-24 00:40:00,1194.35445,1200.0,37.05867,0
2024-10-24 00:42:00,1193.1855,1200.0,38.36658,0
2024-10-24 00:44:00,1189.7502,1200.0,40.034,0
2024-10-24 00:46:00,1224.6372,1200.0,35.86964,0
2024-10-24 00:48:00,1202.8062,1200.0,38.237015,0
2024-10-24 00:50:00,1183.7403,1200.0,36.72916,0
2024-10-24 00:52:00,1186.8724499999998,1200.0,39.10376,0
2024-10-24 00:54:00,1206.98445,1200.0,39.14215,0
2024-10-24 00:56:00,1207.44075,1200.0,37.143,0
2024-10-24 00:58:00,1210.33155,1200.0,35.02798,0
2024-10-24 01:00:00,1188.786,1200.0,36.21732,0
2024-10-24 01:04:00,1186.5709499999998,1200.0,38.17124,0
2024-10-24 01:06:00,1204.355775,1200.0,39.40019,0
2024-10-24 01:08:00,1201.3779,1200.0,38.39149,0
2024-10-24 01:10:00,1201.1526,1200.0,37.64333,0
2024-10-24 01:12:00,1191.85515,1200.0,38.077,0
2024-10-24 01:14:00,1210.204275,1200.0,37.87709,0
2024-10-24 01:16:00,1187.72505,1200.0,37.79684,0
2024-10-24 01:18:00,1205.6547,1200.0,39.6918,0
2024-10-24 01:20:00,1205.1396,1200.0,38.03617,0
2024-10-24 01:22:00,1213.40295,1200.0,35.0066,0
2024-10-24 01:24:00,1181.9055,1200.0,36.93865,0
2024-10-24 01:28:00,1193.62815,1200.0,40.0555,0
2024-10-24 01:30:00,1175.2312499999998,1200.0,34.98455,0
2024-10-24 01:32:00,1187.0019,1200.0,40.05278,0
2024-10-24 01:34:00,1216.6032,1200.0,35.03526,0
2024-10-24 01:38:00,1229.7969,1200.0,35.03354,0
2024-10-24 01:40:00,1187.57475,1200.0,38.69313,0
2024-10-24 01:42:00,1210.29135,1200.0,38.428895,0
2024-10-24 01:44:00,1198.92285,1200.0,34.89521,0
2024-10-24 01:46:00,1199.78175,1200.0,35.40375,0
2024-10-24 01:48:00,1190.7972,1200.0,36.42225,0
2024-10-24 01:52:00,1188.86595,1200.0,38.20319,0
2024-10-24 01:54:00,1202.0595,1200.0,39.55099,0
2024-10-24 01:56:00,1196.48115,1200.0,39.94433,0
2024-10-24 01:58:00,1237.34745,1200.0,36.89073,0
2024-10-24 02:00:00,1176.04845,1200.0,37.42443,0
2024-10-24 02:02:00,1223.61735,1200.0,35.97588,0
2024-10-24 02:04:00,1159.24785,1200.0,37.57618198681435,0
2024-10-24 02:06:00,1192.135875,1200.0,37.313715,0
2024-10-24 02:08:00,1229.4106499999998,1200.0,37.73269,0
2024-10-24 02:10:00,1179.60435,1200.0,37.45401,0
2024-10-24 02:12:00,1193.59605,1200.0,39.79374,0
2024-10-24 02:16:00,1212.08835,1200.0,38.38998,0
2024-10-24 02:18:00,1219.7499,1200.0,36.25674,0
2024-10-24 02:20:00,1192.93965,1200.0,35.3972,0
2024-10-24 02:22:00,1193.57475,1200.0,38.707875,0
2024-10-24 02:24:00,1201.9416,1200.0,39.41817,0
2024-10-24 02:26:00,1197.30585,1200.0,39.63073,0
2024-10-24 02:28:00,1236.0147000000002,1200.0,39.98077,0
2024-10-24 02:30:00,1177.20825,1200.0,38.03943,0
2024-10-24 02:32:00,1242.23775,1200.0,39.1883,0
2024-10-24 02:34:00,1189.8225,1200.0,37.40711,0
2024-10-24 02:38:00,1206.36915,1200.0,39.81625,0
2024-10-24 02:40:00,1207.36215,1200.0,38.79212,0
2024-10-24 02:42:00,1207.9092,1200.0,37.38686,0
2024-10-24 02:44:00,1211.40585,1200.0,35.73394,0
2024-10-24 02:46:00,1189.37325,1200.0,36.499195,0
2024-10-24 02:48:00,1202.4078,1200.0,39.86,0
2024-10-24 02:50:00,1197.37815,1200.0,39.88578,0
2024-10-24 02:52:00,1193.8881,1200.0,40.12458,0
2024-10-24 02:54:00,1199.8731,1200.0,37.469875,0
2024-10-24 02:56:00,1221.8634,1200.0,36.63781,0
2024-10-24 02:58:00,1158.98115,1200.0,37.71055,0
2024-10-24 03:02:00,1229.63985,1200.0,36.82157,0
2024-10-24 03:04:00,1176.1673999999998,1200.0,36.94622,0
2024-10-24 03:06:00,1203.4915500000002,1200.0,39.40543,0
2024-10-24 03:08:00,1212.72045,1200.0,37.22689,0
2024-10-24 03:10:00,1209.39225,1200.0,35.04641,0
2024-10-24 03:12:00,1187.7504,1200.0,37.35579,0
2024-10-24 03:14:00,1197.3643499999998,1200.0,39.86328,0
2024-10-24 03:16:00,1198.908,1200.0,39.99899,0
2024-10-24 03:18:00,1206.395325,1200.0,37.67992,0
2024-10-24 03:20:00,1211.844,1200.0,40.20731,0
2024-10-24 03:22:00,1173.43725,1200.0,35.48224,0
2024-10-24 03:26:00,1176.9699,1200.0,39.7601,0
2024-10-24 03:28:00,1199.1663,1200.0,40.19798,0
2024-10-24 03:30:00,1202.44635,1200.0,40.03216,0
2024-10-24 03:32:00,1200.43905,1200.0,39.57021,0
2024-10-24 03:34:00,1204.964775,1200.0,38.44413,0
2024-10-24 03:36:00,1199.80485,1200.0,37.47193,0
2024-10-24 03:38:00,1199.5884,1200.0,37.26657,0
2024-10-24 03:40:00,1199.18325,1200.0,37.16993,0
2024-10-24 03:42:00,1196.628,1200.0,37.25799,0
2024-10-24 03:44:00,1195.74795,1200.0,37.35382,0
2024-10-24 03:46:00,1194.75945,1200.0,37.89908,0
2024-10-24 03:50:00,1199.6356500000002,1200.0,38.57968,0
2024-10-24 03:52:00,1206.078975,1200.0,37.861175,0
2024-10-24 03:54:00,1214.35245,1200.0,35.17971,0
2024-10-24 03:58:00,1197.70335,1200.0,36.02712,0
2024-10-24 04:00:00,1199.1643344259724,1200.0,37.27156,0
2024-10-24 04:02:00,1201.7463,1200.0,39.85195,0
2024-10-24 04:04:00,1235.8404,1200.0,37.65813,0
2024-10-24 04:06:00,1166.12655,1200.0,38.5105,0
2024-10-24 04:08:00,1227.5229,1200.0,37.53046,0
2024-10-24 04:10:00,1162.7574,1200.0,37.70756,0
2024-10-24 04:14:00,1222.2026999999998,1200.0,37.9351,0
2024-10-24 04:16:00,1184.650875,1200.0,38.32747,0
2024-10-24 04:18:00,1208.8874999999998,1200.0,39.06887,0
2024-10-24 04:20:00,1206.6705,1200.0,37.37212,0
2024-10-24 04:22:00,1211.50395,1200.0,35.17759,0
2024-10-24 04:24:00,1191.37605,1200.0,36.08836,0
2024-10-24 04:26:00,1187.73555,1200.0,38.25568,0
2024-10-24 04:28:00,1200.672,1200.0,39.71576,0
2024-10-24 04:30:00,1201.05555,1200.0,39.88365,0
2024-10-24 04:32:00,1235.0448,1200.0,36.79792,0
2024-10-24 04:34:00,1174.9284,1200.0,39.94904,0
2024-10-24 04:38:00,1237.96095,1200.0,35.57121,0
2024-10-24 04:40:00,1190.78985,1200.0,39.135735,0
2024-10-24 04:42:00,1204.43685,1200.0,39.22149,0
2024-10-24 04:44:00,1204.9449,1200.0,38.0801,0
2024-10-24 04:46:00,1206.86205,1200.0,36.94425,0
2024-10-24 04:48:00,1206.7551,1200.0,35.71841,0
2024-10-24 04:50:00,1183.9764,1200.0,35.37061,0
2024-10-24 04:52:00,1188.37545,1200.0,39.260625,0
2024-10-24 04:54:00,1180.70835,1200.0,35.3915,0
2024-10-24 04:56:00,1176.81525,1200.0,39.47867,0
2024-10-24 04:58:00,1234.77015,1200.0,36.27072,0
2024-10-24 05:02:00,1199.1643344259724,1200.0,40.08104,0
2024-10-24 05:04:00,1219.32975,1200.0,36.713,0
2024-10-24 05:06:00,1170.1608,1200.0,38.7457,0
2024-10-24 05:08:00,1231.5219,1200.0,35.18538,0
2024-10-24 05:10:00,1196.166075,1200.0,38.79903,0
2024-10-24 05:12:00,1215.51135,1200.0,37.01287,0
2024-10-24 05:14:00,1196.01405,1200.0,35.13934,0
2024-10-24 05:16:00,1190.3772,1200.0,37.08768,0
2024-10-24 05:18:00,1185.6453,1200.0,39.34212,0
2024-10-24 05:20:00,1196.44035,1200.0,39.71247,0
2024-10-24 05:24:00,1195.54005,1200.0,40.13264,0
2024-10-24 05:26:00,1234.3347,1200.0,35.20049,0
2024-10-24 05:28:00,1191.03405,1200.0,39.2408,0
2024-10-24 05:30:00,1204.3366500000002,1200.0,39.54274,0
2024-10-24 05:32:00,1213.4919,1200.0,37.90466,0
2024-10-24 05:34:00,1206.7914,1200.0,35.98547,0
2024-10-24 05:38:00,1189.9101,1200.0,36.37451,0
2024-10-24 05:40:00,1191.8469,1200.0,37.40988,0
2024-10-24 05:42:00,1198.91265,1200.0,39.083305,0
2024-10-24 05:44:00,1202.32425,1200.0,37.57618198681435,0
2024-10-24 05:48:00,1200.4101,1200.0,38.48793,0
2024-10-24 05:50:00,1192.56975,1200.0,39.51971,0
2024-10-24 05:52:00,1223.1186,1200.0,37.61113,0
2024-10-24 05:54:00,1190.897325,1200.0,37.818375,0
2024-10-24 05:56:00,1215.5415,1200.0,34.93264,0
2024-10-24 05:58:00,1194.33735,1200.0,40.07927,0
2024-10-24 06:00:00,1178.98305,1200.0,36.27105,0
2024-10-24 06:02:00,1190.2734,1200.0,38.94965,0
2024-10-24 06:04:00,1213.56615,1200.0,39.11066,0
2024-10-24 06:06:00,1210.72005,1200.0,36.71773,0
2024-10-24 06:08:00,1190.9817,1200.0,35.83529,0
2024-10-24 06:12:00,1188.693,1200.0,37.72575,0
2024-10-24 06:14:00,1207.769025,1200.0,39.27695,0
2024-10-24 06:16:00,1199.8476,1200.0,38.53357,0
2024-10-24 06:18:00,1196.6667,1200.0,38.49746,0
2024-10-24 06:20:00,1197.70335,1200.0,38.42601,0
2024-10-24 06:22:00,1207.492425,1200.0,37.56642,0
2024-10-24 06:24:00,1207.72125,1200.0,35.97237,0
2024-10-24 06:26:00,1190.04825,1200.0,35.30975,0
2024-10-24 06:28:00,1186.55655,1200.0,37.57976,0
2024-10-24 06:30:00,1207.248,1200.0,39.80262,0
2024-10-24 06:32:00,1203.64275,1200.0,39.00726,0
2024-10-24 06:36:00,1197.965775,1200.0,38.87272,0
2024-10-24 06:38:00,1196.9181,1200.0,39.78244,0
2024-10-24 06:40:00,1231.4172,1200.0,36.94542,0
2024-10-24 06:42:00,1168.92645,1200.0,37.88578,0
2024-10-24 06:44:00,1194.337125,1200.0,36.796585,0
2024-10-24 06:46:00,1228.26135,1200.0,39.44468,0
2024-10-24 06:48:00,1169.9484,1200.0,35.20394,0
2024-10-24 06:50:00,1178.68275,1200.0,39.22655,0
2024-10-24 06:52:00,1207.43295,1200.0,39.46776,0
2024-10-24 06:54:00,1204.95345,1200.0,37.57618198681435,0
2024-10-24 06:56:00,1204.03095,1200.0,37.28875,0
2024-10-24 07:02:00,1194.98925,1200.0,37.88741,0
2024-10-24 07:04:00,1192.688475,1200.0,39.59715,0
2024-10-24 07:06:00,1231.34895,1200.0,35.39629,0
2024-10-24 07:08:00,1232.1759,1200.0,39.56327,0
2024-10-24 07:10:00,1180.53375,1200.0,35.83122,0
2024-10-24 07:12:00,1192.28745,1200.0,38.5623,0
2024-10-24 07:14:00,1196.96895,1200.0,38.99775,0
2024-10-24 07:16:00,1202.715,1200.0,38.9449,0
2024-10-24 07:18:00,1204.62675,1200.0,38.60015,0
2024-10-24 07:20:00,1201.3287,1200.0,38.38026,0
2024-10-24 07:24:00,1200.126825,1200.0,39.25235,0
2024-10-24 07:26:00,1199.51205,1200.0,38.62476,0
2024-10-24 07:28:00,1201.677075,1200.0,37.97215,0
