Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open,IsHydrate,Instantaneous_t-1,Instantaneous_t-2,Valve_t-1,Valve_t-2,Confidence_Score
2024-10-01 00:10:00,1316.61693,1350,32.0715422,1,1317.91755,1319.28145,28.3119,32.0715422,0.5
2024-10-01 00:15:00,1316.576925,1350,32.0715422,1,1316.61693,1317.91755,32.0715422,28.3119,0.5
2024-10-01 00:20:00,1314.89205,1350,32.0715422,1,1316.576925,1316.61693,32.0715422,32.0715422,0.5
2024-10-01 00:25:00,1319.559975,1350,32.0715422,0,1314.89205,1316.576925,32.0715422,32.0715422,0.5
2024-10-01 00:30:00,1314.77245,1350,32.0715422,1,1319.559975,1314.89205,32.0715422,32.0715422,0.5
2024-10-01 00:35:00,1316.86062,1350,32.0715422,0,1314.77245,1319.559975,32.0715422,32.0715422,0.5
2024-10-01 00:40:00,1318.713875,1350,32.0715422,0,1316.86062,1314.77245,32.0715422,32.0715422,0.5
2024-10-01 00:45:00,1323.638288,1350,32.0715422,0,1318.713875,1316.86062,32.0715422,32.0715422,0.5
2024-10-01 00:50:00,1328.367525,1350,32.0715422,0,1323.638288,1318.713875,32.0715422,32.0715422,0.5
2024-10-01 00:55:00,1328.0085,1350,32.0715422,1,1328.367525,1323.638288,32.0715422,32.0715422,0.5
2024-10-01 01:00:00,1330.7658,1350,28.3119,0,1328.0085,1328.367525,32.0715422,32.0715422,0.5
2024-10-01 01:05:00,1330.608,1350,32.0715422,1,1330.7658,1328.0085,28.3119,32.0715422,0.5
2024-10-01 01:10:00,1326.911138,1350,32.0715422,1,1330.608,1330.7658,32.0715422,28.3119,0.5
2024-10-01 01:15:00,1324.926625,1350,32.0715422,1,1326.911138,1330.608,32.0715422,32.0715422,0.5
2024-10-01 01:20:00,1328.1901,1350,32.0715422,0,1324.926625,1326.911138,32.0715422,32.0715422,0.5
2024-10-01 01:25:00,1330.04655,1350,32.0715422,0,1328.1901,1324.926625,32.0715422,32.0715422,0.5
2024-10-01 01:30:00,1328.691,1350,32.0715422,1,1330.04655,1328.1901,32.0715422,32.0715422,0.5
2024-10-01 01:35:00,1332.10445,1350,32.0715422,0,1328.691,1330.04655,32.0715422,32.0715422,0.5
2024-10-01 01:40:00,1331.89985,1350,32.0715422,1,1332.10445,1328.691,32.0715422,32.0715422,0.5
2024-10-01 01:45:00,1334.929275,1350,32.0715422,0,1331.89985,1332.10445,32.0715422,32.0715422,0.5
2024-10-01 01:50:00,1335.214225,1350,32.0715422,0,1334.929275,1331.89985,32.0715422,32.0715422,0.5
2024-10-01 01:55:00,1329.80334,1350,32.0715422,1,1335.214225,1334.929275,32.0715422,32.0715422,0.5
2024-10-01 02:00:00,1328.9226,1350,32.0715422,1,1329.80334,1335.214225,32.0715422,32.0715422,0.5
2024-10-01 02:05:00,1331.0526,1350,28.3119,0,1328.9226,1329.80334,32.0715422,32.0715422,0.5
2024-10-01 02:10:00,1330.557225,1350,32.0715422,1,1331.0526,1328.9226,28.3119,32.0715422,0.5
2024-10-01 02:15:00,1331.794725,1350,32.0715422,0,1330.557225,1331.0526,32.0715422,28.3119,0.5
2024-10-01 02:20:00,1331.1055,1350,32.0715422,1,1331.794725,1330.557225,32.0715422,32.0715422,0.5
2024-10-01 02:25:00,1329.23952,1350,32.0715422,1,1331.1055,1331.794725,32.0715422,32.0715422,0.5
2024-10-01 02:30:00,1333.270688,1350,32.0715422,0,1329.23952,1331.1055,32.0715422,32.0715422,0.5
2024-10-01 02:35:00,1331.470613,1350,32.0715422,1,1333.270688,1329.23952,32.0715422,32.0715422,0.5
2024-10-01 02:40:00,1332.443675,1350,32.0715422,0,1331.470613,1333.270688,32.0715422,32.0715422,0.5
2024-10-01 02:45:00,1335.16371,1350,32.0715422,0,1332.443675,1331.470613,32.0715422,32.0715422,0.5
2024-10-01 02:50:00,1332.81255,1350,32.0715422,1,1335.16371,1332.443675,32.0715422,32.0715422,0.5
2024-10-01 02:55:00,1338.9818,1350,32.0715422,0,1332.81255,1335.16371,32.0715422,32.0715422,0.5
2024-10-01 03:00:00,1340.549,1350,28.3119,0,1338.9818,1332.81255,32.0715422,32.0715422,0.5
2024-10-01 03:05:00,1346.0176,1350,32.0715422,0,1340.549,1338.9818,28.3119,32.0715422,0.5
2024-10-01 03:10:00,1348.282875,1350,32.0715422,0,1346.0176,1340.549,32.0715422,28.3119,0.5
2024-10-01 03:15:00,1347.09495,1350,32.0715422,1,1348.282875,1346.0176,32.0715422,32.0715422,0.5
2024-10-01 03:20:00,1345.1877,1350,32.0715422,1,1347.09495,1348.282875,32.0715422,32.0715422,0.5
2024-10-01 03:25:00,1345.353113,1350,32.0715422,0,1345.1877,1347.09495,32.0715422,32.0715422,0.5
2024-10-01 03:30:00,1347.8008,1350,32.0715422,0,1345.353113,1345.1877,32.0715422,32.0715422,0.5
2024-10-01 03:35:00,1352.360025,1350,32.0715422,0,1347.8008,1345.353113,32.0715422,32.0715422,0.5
2024-10-01 03:40:00,1354.502025,1350,32.0715422,0,1352.360025,1347.8008,32.0715422,32.0715422,0.5
2024-10-01 03:45:00,1358.17005,1350,32.0715422,0,1354.502025,1352.360025,32.0715422,32.0715422,0.5
2024-10-01 03:50:00,1356.54045,1350,32.0715422,1,1358.17005,1354.502025,32.0715422,32.0715422,0.5
2024-10-01 03:55:00,1355.10447,1350,32.0715422,1,1356.54045,1358.17005,32.0715422,32.0715422,0.5
2024-10-01 04:00:00,1358.3389,1350,28.3119,0,1355.10447,1356.54045,32.0715422,32.0715422,0.5
2024-10-01 04:05:00,1358.13438,1350,28.3119,1,1358.3389,1355.10447,28.3119,32.0715422,0.5
2024-10-01 04:10:00,1356.00675,1350,32.0715422,1,1358.13438,1358.3389,28.3119,28.3119,0.5
2024-10-01 04:15:00,1353.566325,1350,32.0715422,1,1356.00675,1358.13438,32.0715422,28.3119,0.5
2024-10-01 04:20:00,1360.0245,1350,32.0715422,0,1353.566325,1356.00675,32.0715422,32.0715422,0.5
2024-10-01 04:25:00,1357.90221,1350,32.0715422,1,1360.0245,1353.566325,32.0715422,32.0715422,0.5
2024-10-01 04:30:00,1361.32005,1350,32.0715422,0,1357.90221,1360.0245,32.0715422,32.0715422,0.5
2024-10-01 04:35:00,1366.2479,1350,32.0715422,0,1361.32005,1357.90221,32.0715422,32.0715422,0.5
2024-10-01 04:40:00,1362.695164,1350,32.0715422,1,1366.2479,1361.32005,32.0715422,32.0715422,0.5
2024-10-01 04:45:00,1365.1869,1350,32.0715422,0,1362.695164,1366.2479,32.0715422,32.0715422,0.5
2024-10-01 04:50:00,1364.879175,1350,32.0715422,1,1365.1869,1362.695164,32.0715422,32.0715422,0.5
2024-10-01 04:55:00,1364.6199,1350,28.3119,0,1364.879175,1365.1869,32.0715422,32.0715422,0.5
2024-10-01 05:00:00,1367.8534,1350,32.0715422,0,1364.6199,1364.879175,28.3119,32.0715422,0.5
2024-10-01 05:05:00,1366.9494,1350,28.3119,0,1367.8534,1364.6199,32.0715422,28.3119,0.5
2024-10-01 05:10:00,1371.4415,1350,32.0715422,0,1366.9494,1367.8534,28.3119,32.0715422,0.5
2024-10-01 05:15:00,1372.2953,1350,32.0715422,0,1371.4415,1366.9494,32.0715422,28.3119,0.5
2024-10-01 05:20:00,1377.738,1350,32.0715422,0,1372.2953,1371.4415,32.0715422,32.0715422,0.5
2024-10-01 05:25:00,1375.145625,1350,32.0715422,1,1377.738,1372.2953,32.0715422,32.0715422,0.5
2024-10-01 05:30:00,1374.5733,1350,32.0715422,1,1375.145625,1377.738,32.0715422,32.0715422,0.5
2024-10-01 05:35:00,1376.19969,1350,32.0715422,0,1374.5733,1375.145625,32.0715422,32.0715422,0.5
2024-10-01 05:40:00,1375.17381,1350,32.0715422,1,1376.19969,1374.5733,32.0715422,32.0715422,0.5
2024-10-01 05:45:00,1377.508125,1350,32.0715422,0,1375.17381,1376.19969,32.0715422,32.0715422,0.5
2024-10-01 05:50:00,1376.98755,1350,32.0715422,1,1377.508125,1375.17381,32.0715422,32.0715422,0.5
2024-10-01 05:55:00,1373.580525,1350,32.0715422,1,1376.98755,1377.508125,32.0715422,32.0715422,0.5
2024-10-01 06:00:00,1370.545125,1350,28.3119,0,1373.580525,1376.98755,32.0715422,32.0715422,0.5
2024-10-01 06:05:00,1372.10295,1350,32.0715422,0,1370.545125,1373.580525,28.3119,32.0715422,0.5
2024-10-01 06:10:00,1372.59975,1350,32.0715422,0,1372.10295,1370.545125,32.0715422,28.3119,0.5
2024-10-01 06:15:00,1372.66815,1350,32.0715422,0,1372.59975,1372.10295,32.0715422,32.0715422,0.5
2024-10-01 06:20:00,1369.795,1350,32.0715422,1,1372.66815,1372.59975,32.0715422,32.0715422,0.5
2024-10-01 06:25:00,1374.48935,1350,32.0715422,0,1369.795,1372.66815,32.0715422,32.0715422,0.5
2024-10-01 06:30:00,1373.7081,1350,32.0715422,1,1374.48935,1369.795,32.0715422,32.0715422,0.5
2024-10-01 06:35:00,1371.5136,1350,32.0715422,1,1373.7081,1374.48935,32.0715422,32.0715422,0.5
2024-10-01 06:40:00,1374.3092,1350,32.0715422,0,1371.5136,1373.7081,32.0715422,32.0715422,0.5
2024-10-01 06:45:00,1373.8156,1350,32.0715422,1,1374.3092,1371.5136,32.0715422,32.0715422,0.5
2024-10-01 06:50:00,1370.4528,1350,32.0715422,1,1373.8156,1374.3092,32.0715422,32.0715422,0.5
2024-10-01 06:55:00,1371.23375,1350,32.0715422,0,1370.4528,1373.8156,32.0715422,32.0715422,0.5
2024-10-01 07:00:00,1361.27425,1350,27.62325,0,1371.23375,1370.4528,32.0715422,32.0715422,0.5
2024-10-01 07:05:00,1382.12405,1350,32.0715422,0,1361.27425,1371.23375,27.62325,32.0715422,0.5
2024-10-01 07:10:00,1371.8798,1350,32.0715422,1,1382.12405,1361.27425,32.0715422,27.62325,0.5
2024-10-01 07:15:00,1374.36945,1350,32.0715422,0,1371.8798,1382.12405,32.0715422,32.0715422,0.5
2024-10-01 07:20:00,1360.063275,1350,32.0715422,1,1374.36945,1371.8798,32.0715422,32.0715422,0.5
2024-10-01 07:25:00,1369.60585,1350,32.0715422,0,1360.063275,1374.36945,32.0715422,32.0715422,0.5
2024-10-01 07:30:00,1368.442575,1350,32.0715422,1,1369.60585,1360.063275,32.0715422,32.0715422,0.5
2024-10-01 07:35:00,1361.53565,1350,32.0715422,1,1368.442575,1369.60585,32.0715422,32.0715422,0.5
2024-10-01 07:40:00,1368.8237,1350,32.0715422,0,1361.53565,1368.442575,32.0715422,32.0715422,0.5
2024-10-01 07:45:00,1361.261475,1350,32.0715422,1,1368.8237,1361.53565,32.0715422,32.0715422,0.5
2024-10-01 07:50:00,1368.703875,1350,32.0715422,0,1361.261475,1368.8237,32.0715422,32.0715422,0.5
2024-10-01 07:55:00,1368.295275,1350,26.9346,0,1368.703875,1361.261475,32.0715422,32.0715422,0.5
2024-10-01 08:00:00,1359.5577,1350,26.9346,1,1368.295275,1368.703875,26.9346,32.0715422,0.5
2024-10-01 08:05:00,1374.1266,1350,32.0715422,0,1359.5577,1368.295275,26.9346,26.9346,0.5
2024-10-01 08:10:00,1367.0357,1350,32.0715422,1,1374.1266,1359.5577,32.0715422,26.9346,0.5
2024-10-01 08:15:00,1372.0788,1350,32.0715422,0,1367.0357,1374.1266,32.0715422,32.0715422,0.5
2024-10-01 08:20:00,1364.46255,1350,32.0715422,1,1372.0788,1367.0357,32.0715422,32.0715422,0.5
2024-10-01 08:25:00,1368.215025,1350,32.0715422,0,1364.46255,1372.0788,32.0715422,32.0715422,0.5
2024-10-01 08:30:00,1362.849413,1350,32.0715422,1,1368.215025,1364.46255,32.0715422,32.0715422,0.5
2024-10-01 08:35:00,1363.6062,1350,32.0715422,0,1362.849413,1368.215025,32.0715422,32.0715422,0.5
2024-10-01 08:40:00,1366.035825,1350,32.0715422,0,1363.6062,1362.849413,32.0715422,32.0715422,0.5
2024-10-01 08:45:00,1371.711,1350,32.0715422,0,1366.035825,1363.6062,32.0715422,32.0715422,0.5
2024-10-01 08:50:00,1358.4872,1350,32.0715422,1,1371.711,1366.035825,32.0715422,32.0715422,0.5
2024-10-01 08:55:00,1359.60945,1350,32.0715422,0,1358.4872,1371.711,32.0715422,32.0715422,0.5
2024-10-01 09:00:00,1363.847213,1350,26.9346,0,1359.60945,1358.4872,32.0715422,32.0715422,0.5
2024-10-01 09:05:00,1363.3416,1350,32.0715422,1,1363.847213,1359.60945,26.9346,32.0715422,0.5
2024-10-01 09:10:00,1359.275138,1350,32.0715422,1,1363.3416,1363.847213,32.0715422,26.9346,0.5
2024-10-01 09:15:00,1358.98885,1350,32.0715422,1,1359.275138,1363.3416,32.0715422,32.0715422,0.5
2024-10-01 09:20:00,1361.736375,1350,32.0715422,0,1358.98885,1359.275138,32.0715422,32.0715422,0.5
2024-10-01 09:25:00,1362.646425,1350,32.0715422,0,1361.736375,1358.98885,32.0715422,32.0715422,0.5
2024-10-01 09:30:00,1359.81115,1350,32.0715422,1,1362.646425,1361.736375,32.0715422,32.0715422,0.5
2024-10-01 09:35:00,1358.632238,1350,32.0715422,1,1359.81115,1362.646425,32.0715422,32.0715422,0.5
2024-10-01 09:40:00,1356.4677,1350,32.0715422,1,1358.632238,1359.81115,32.0715422,32.0715422,0.5
2024-10-01 09:45:00,1350.4368,1350,32.0715422,1,1356.4677,1358.632238,32.0715422,32.0715422,0.5
2024-10-01 09:50:00,1350.695925,1350,32.0715422,0,1350.4368,1356.4677,32.0715422,32.0715422,0.5
2024-10-01 09:55:00,1351.21745,1350,32.0715422,0,1350.695925,1350.4368,32.0715422,32.0715422,0.5
2024-10-01 10:00:00,1352.763675,1350,26.9346,0,1351.21745,1350.695925,32.0715422,32.0715422,0.5
2024-10-01 10:05:00,1353.48045,1350,26.9346,0,1352.763675,1351.21745,26.9346,32.0715422,0.5
2024-10-01 10:10:00,1353.439275,1350,32.0715422,1,1353.48045,1352.763675,26.9346,26.9346,0.5
2024-10-01 10:15:00,1348.6699,1350,32.0715422,1,1353.439275,1353.48045,32.0715422,26.9346,0.5
2024-10-01 10:20:00,1346.33575,1350,32.0715422,1,1348.6699,1353.439275,32.0715422,32.0715422,0.5
2024-10-01 10:25:00,1345.4175,1350,32.0715422,1,1346.33575,1348.6699,32.0715422,32.0715422,0.5
2024-10-01 10:30:00,1349.374088,1350,32.0715422,0,1345.4175,1346.33575,32.0715422,32.0715422,0.5
2024-10-01 10:35:00,1346.60685,1350,32.0715422,1,1349.374088,1345.4175,32.0715422,32.0715422,0.5
2024-10-01 10:40:00,1345.040325,1350,32.0715422,1,1346.60685,1349.374088,32.0715422,32.0715422,0.5
2024-10-01 10:45:00,1344.726225,1350,32.0715422,1,1345.040325,1346.60685,32.0715422,32.0715422,0.5
2024-10-01 10:50:00,1348.892663,1350,32.0715422,0,1344.726225,1345.040325,32.0715422,32.0715422,0.5
2024-10-01 10:55:00,1346.09795,1350,26.9346,0,1348.892663,1344.726225,32.0715422,32.0715422,0.5
2024-10-01 11:00:00,1345.271175,1350,32.0715422,1,1346.09795,1348.892663,26.9346,32.0715422,0.5
2024-10-01 11:05:00,1343.70645,1350,26.9346,0,1345.271175,1346.09795,32.0715422,26.9346,0.5
2024-10-01 11:10:00,1341.7326,1350,32.0715422,1,1343.70645,1345.271175,26.9346,32.0715422,0.5
2024-10-01 11:15:00,1343.446538,1350,32.0715422,0,1341.7326,1343.70645,32.0715422,26.9346,0.5
2024-10-01 11:20:00,1341.4062,1350,32.0715422,1,1343.446538,1341.7326,32.0715422,32.0715422,0.5
2024-10-01 11:25:00,1335.560625,1350,32.0715422,1,1341.4062,1343.446538,32.0715422,32.0715422,0.5
2024-10-01 11:30:00,1329.992925,1350,32.0715422,1,1335.560625,1341.4062,32.0715422,32.0715422,0.5
2024-10-01 11:35:00,1333.3424,1350,32.0715422,0,1329.992925,1335.560625,32.0715422,32.0715422,0.5
2024-10-01 11:40:00,1333.7203,1350,32.0715422,0,1333.3424,1329.992925,32.0715422,32.0715422,0.5
2024-10-01 11:45:00,1315.946325,1350,34.07941,1,1333.7203,1333.3424,32.0715422,32.0715422,0.5
2024-10-01 11:50:00,1331.2911,1350,34.67207,0,1315.946325,1333.7203,34.07941,32.0715422,0.5
2024-10-01 11:55:00,1328.6619,1350,35.900435,1,1331.2911,1315.946325,34.67207,34.07941,0.5
2024-10-01 12:00:00,1318.4732,1350,36.72320667,1,1328.6619,1331.2911,35.900435,34.67207,0.5
2024-10-01 12:05:00,1366.25655,1350,32.0715422,0,1318.4732,1328.6619,36.72320667,35.900435,0.5
2024-10-01 12:10:00,1364.231063,1350,30.67063,0,1366.25655,1318.4732,32.0715422,36.72320667,0.5
2024-10-01 12:15:00,1327.311263,1350,32.0715422,1,1364.231063,1366.25655,30.67063,32.0715422,0.5
2024-10-01 12:20:00,1384.51825,1350,29.962845,0,1327.311263,1364.231063,32.0715422,30.67063,0.5
2024-10-01 12:25:00,1361.93043,1350,28.827954,0,1384.51825,1327.311263,29.962845,32.0715422,0.5
2024-10-01 12:30:00,1352.0139,1350,27.70413,0,1361.93043,1384.51825,28.827954,29.962845,0.5
2024-10-01 12:35:00,1378.5756,1350,32.0715422,0,1352.0139,1361.93043,27.70413,28.827954,0.5
2024-10-01 12:40:00,1388.675925,1350,27.393225,0,1378.5756,1352.0139,32.0715422,27.70413,0.5
2024-10-01 12:45:00,1355.058279,1350,27.2908,0,1388.675925,1378.5756,27.393225,32.0715422,0.5
2024-10-01 12:50:00,1360.11135,1350,32.0715422,0,1355.058279,1388.675925,27.2908,27.393225,0.5
2024-10-01 12:55:00,1358.015625,1350,32.0715422,1,1360.11135,1355.058279,32.0715422,27.2908,0.5
2024-10-01 13:00:00,1360.556663,1350,27.2908,0,1358.015625,1360.11135,32.0715422,32.0715422,0.5
2024-10-01 13:05:00,1357.81625,1350,27.2908,1,1360.556663,1358.015625,27.2908,32.0715422,0.5
2024-10-01 13:10:00,1357.2582,1350,32.0715422,1,1357.81625,1360.556663,27.2908,27.2908,0.5
2024-10-01 13:15:00,1353.652125,1350,32.0715422,1,1357.2582,1357.81625,32.0715422,27.2908,0.5
2024-10-01 13:20:00,1350.167871,1350,32.0715422,1,1353.652125,1357.2582,32.0715422,32.0715422,0.5
2024-10-01 13:25:00,1345.47675,1350,32.0715422,1,1350.167871,1353.652125,32.0715422,32.0715422,0.5
2024-10-01 13:30:00,1342.1851,1350,32.0715422,1,1345.47675,1350.167871,32.0715422,32.0715422,0.5
2024-10-01 13:35:00,1342.04691,1350,32.0715422,1,1342.1851,1345.47675,32.0715422,32.0715422,0.5
2024-10-01 13:40:00,1342.71681,1350,32.0715422,0,1342.04691,1342.1851,32.0715422,32.0715422,0.5
2024-10-01 13:45:00,1342.175138,1350,32.0715422,1,1342.71681,1342.04691,32.0715422,32.0715422,0.5
2024-10-01 13:50:00,1340.6673,1350,32.0715422,1,1342.175138,1342.71681,32.0715422,32.0715422,0.5
2024-10-01 13:55:00,1336.89261,1350,32.0715422,1,1340.6673,1342.175138,32.0715422,32.0715422,0.5
2024-10-01 14:00:00,1337.08545,1350,27.2908,0,1336.89261,1340.6673,32.0715422,32.0715422,0.5
2024-10-01 14:05:00,1334.58445,1350,32.0715422,1,1337.08545,1336.89261,27.2908,32.0715422,0.5
2024-10-01 14:10:00,1332.18309,1350,32.0715422,1,1334.58445,1337.08545,32.0715422,27.2908,0.5
2024-10-01 14:15:00,1331.193175,1350,32.0715422,1,1332.18309,1334.58445,32.0715422,32.0715422,0.5
2024-10-01 14:20:00,1329.0039,1350,32.0715422,1,1331.193175,1332.18309,32.0715422,32.0715422,0.5
2024-10-01 14:25:00,1329.9984,1350,32.0715422,0,1329.0039,1331.193175,32.0715422,32.0715422,0.5
2024-10-01 14:30:00,1328.34039,1350,32.0715422,1,1329.9984,1329.0039,32.0715422,32.0715422,0.5
2024-10-01 14:35:00,1330.0578,1350,32.0715422,0,1328.34039,1329.9984,32.0715422,32.0715422,0.5
2024-10-01 14:40:00,1336.597725,1350,32.0715422,0,1330.0578,1328.34039,32.0715422,32.0715422,0.5
2024-10-01 14:45:00,1339.63395,1350,32.0715422,0,1336.597725,1330.0578,32.0715422,32.0715422,0.5
2024-10-01 14:50:00,1341.66895,1350,32.0715422,0,1339.63395,1336.597725,32.0715422,32.0715422,0.5
2024-10-01 14:55:00,1339.16349,1350,27.2908,0,1341.66895,1339.63395,32.0715422,32.0715422,0.5
2024-10-01 15:00:00,1340.81025,1350,32.0715422,0,1339.16349,1341.66895,27.2908,32.0715422,0.5
2024-10-01 15:05:00,1336.82727,1350,27.2908,0,1340.81025,1339.16349,32.0715422,27.2908,0.5
2024-10-01 15:10:00,1336.78775,1350,32.0715422,1,1336.82727,1340.81025,27.2908,32.0715422,0.5
2024-10-01 15:15:00,1339.536,1350,32.0715422,0,1336.78775,1336.82727,32.0715422,27.2908,0.5
2024-10-01 15:20:00,1336.905375,1350,32.0715422,1,1339.536,1336.78775,32.0715422,32.0715422,0.5
2024-10-01 15:25:00,1339.89732,1350,32.0715422,0,1336.905375,1339.536,32.0715422,32.0715422,0.5
2024-10-01 15:30:00,1338.2688,1350,32.0715422,1,1339.89732,1336.905375,32.0715422,32.0715422,0.5
2024-10-01 15:35:00,1339.041525,1350,32.0715422,0,1338.2688,1339.89732,32.0715422,32.0715422,0.5
2024-10-01 15:40:00,1339.70985,1350,32.0715422,0,1339.041525,1338.2688,32.0715422,32.0715422,0.5
2024-10-01 15:45:00,1339.66225,1350,32.0715422,1,1339.70985,1339.041525,32.0715422,32.0715422,0.5
2024-10-01 15:50:00,1336.909875,1350,32.0715422,1,1339.66225,1339.70985,32.0715422,32.0715422,0.5
2024-10-01 15:55:00,1342.3149,1350,32.0715422,0,1336.909875,1339.66225,32.0715422,32.0715422,0.5
2024-10-01 16:00:00,1346.5666,1350,27.2908,0,1342.3149,1336.909875,32.0715422,32.0715422,0.5
2024-10-01 16:05:00,1350.80245,1350,32.0715422,0,1346.5666,1342.3149,27.2908,32.0715422,0.5
2024-10-01 16:10:00,1351.038975,1350,32.0715422,0,1350.80245,1346.5666,32.0715422,27.2908,0.5
2024-10-01 16:15:00,1348.4943,1350,32.0715422,1,1351.038975,1350.80245,32.0715422,32.0715422,0.5
2024-10-01 16:20:00,1349.3982,1350,32.0715422,0,1348.4943,1351.038975,32.0715422,32.0715422,0.5
2024-10-01 16:25:00,1346.9062,1350,32.0715422,1,1349.3982,1348.4943,32.0715422,32.0715422,0.5
2024-10-01 16:30:00,1353.8413,1350,32.0715422,0,1346.9062,1349.3982,32.0715422,32.0715422,0.5
2024-10-01 16:35:00,1354.99395,1350,32.0715422,0,1353.8413,1346.9062,32.0715422,32.0715422,0.5
2024-10-01 16:40:00,1354.02825,1350,32.0715422,1,1354.99395,1353.8413,32.0715422,32.0715422,0.5
2024-10-01 16:45:00,1358.22975,1350,32.0715422,0,1354.02825,1354.99395,32.0715422,32.0715422,0.5
2024-10-01 16:50:00,1355.7671,1350,32.0715422,1,1358.22975,1354.02825,32.0715422,32.0715422,0.5
2024-10-01 16:55:00,1357.177725,1350,27.2908,0,1355.7671,1358.22975,32.0715422,32.0715422,0.5
2024-10-01 17:00:00,1361.22265,1350,27.2908,0,1357.177725,1355.7671,27.2908,32.0715422,0.5
2024-10-01 17:05:00,1354.55945,1350,32.0715422,1,1361.22265,1357.177725,27.2908,27.2908,0.5
2024-10-01 17:10:00,1351.98405,1350,32.0715422,1,1354.55945,1361.22265,32.0715422,27.2908,0.5
2024-10-01 17:15:00,1350.30435,1350,32.0715422,1,1351.98405,1354.55945,32.0715422,32.0715422,0.5
2024-10-01 17:20:00,1354.37385,1350,32.0715422,0,1350.30435,1351.98405,32.0715422,32.0715422,0.5
2024-10-01 17:25:00,1356.538313,1350,32.0715422,0,1354.37385,1350.30435,32.0715422,32.0715422,0.5
2024-10-01 17:30:00,1357.4535,1350,32.0715422,0,1356.538313,1354.37385,32.0715422,32.0715422,0.5
2024-10-01 17:35:00,1361.80905,1350,32.0715422,0,1357.4535,1356.538313,32.0715422,32.0715422,0.5
2024-10-01 17:40:00,1356.783038,1350,32.0715422,1,1361.80905,1357.4535,32.0715422,32.0715422,0.5
